file,type,inSitemap,severity,code,detail
tip-calculator.html,tool-calc,True,P1,unlabeled-input,라벨 없는 입력 3개
transparent-background-maker.html,tool,True,P1,unlabeled-input,라벨 없는 입력 4개
twitter-card-generator.html,tool,True,P1,unlabeled-input,라벨 없는 입력 9개
typing-speed-test.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
ulid-generator.html,tool,True,P1,unlabeled-input,라벨 없는 입력 2개
unemployment.html,tool-calc,True,P1,unlabeled-input,라벨 없는 입력 3개
unicode-converter.html,tool,True,P1,unlabeled-input,라벨 없는 입력 2개
unicode-inspector.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
unit-converter.html,tool,True,P1,unlabeled-input,라벨 없는 입력 3개
url-decoder.html,tool,True,P1,unlabeled-input,라벨 없는 입력 3개
url-encoder.html,tool,True,P1,unlabeled-input,라벨 없는 입력 2개
user-agent-parser.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
utm-builder.html,tool,True,P1,unlabeled-input,라벨 없는 입력 7개
uuid-converter.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
uuid-extractor.html,tool,True,P1,unlabeled-input,라벨 없는 입력 4개
uuid-generator.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
uuid-validator.html,tool,True,P1,unlabeled-input,라벨 없는 입력 2개
uuid-validator.html,tool,True,P2,table-no-scroll,<table>에 가로스크롤 래퍼 없음
vat-calc.html,tool-calc,True,P2,unlabeled-input,라벨 없는 입력 1개
vat-calc.html,tool-calc,True,P2,table-no-scroll,<table>에 가로스크롤 래퍼 없음
vat-calculator-global.html,tool-calc,True,P1,unlabeled-input,라벨 없는 입력 3개
water-intake.html,tool-calc,True,P2,unlabeled-input,라벨 없는 입력 1개
webhook-generator.html,tool,True,P1,unlabeled-input,라벨 없는 입력 3개
webhook-tester.html,tool,True,P1,unlabeled-input,라벨 없는 입력 4개
webp-to-jpg.html,tool,True,P1,unlabeled-input,라벨 없는 입력 4개
webp-to-png.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
website-speed-estimator.html,tool,True,P1,unlabeled-input,라벨 없는 입력 2개
weekly-holiday.html,tool-calc,True,P1,unlabeled-input,라벨 없는 입력 3개
whois-lookup.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
word-counter.html,tool-calc,True,P1,unlabeled-input,라벨 없는 입력 3개
word-frequency-counter.html,tool,True,P1,unlabeled-input,라벨 없는 입력 6개
working-days-calc.html,tool-calc,True,P1,unlabeled-input,라벨 없는 입력 7개
wpm-calculator.html,tool-calc,True,P1,unlabeled-input,라벨 없는 입력 9개
xml-formatter.html,tool,True,P1,unlabeled-input,라벨 없는 입력 2개
xml-to-json.html,tool,True,P1,unlabeled-input,라벨 없는 입력 2개
xml-validator.html,tool,True,P1,unlabeled-input,라벨 없는 입력 3개
yaml-diff-checker.html,tool,True,P1,unlabeled-input,라벨 없는 입력 2개
yaml-formatter.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
yaml-to-json.html,tool,True,P1,unlabeled-input,라벨 없는 입력 3개
yaml-validator.html,tool,True,P2,unlabeled-input,라벨 없는 입력 1개
youtube-script-generator.html,tool,True,P1,unlabeled-input,라벨 없는 입력 6개
